id,sale_date,amount
OYHN,29-01-21,2130
ZUYD,29-01-21,2130
EGAI,29-01-21,2130
GFIE,29-01-21,2100
F3G6,29-01-21,13650
ZIRV,29-01-21,1700
9FBJ,11-02-21,880
0CAG,11-02-21,13520
HAHT,11-02-21,6890
YOD6,11-02-21,350
C2YX,11-02-21,4180
NEKU,11-02-21,845
SYXQ,11-02-21,2050
HTFU,11-02-21,1500
WC9C,11-02-21,1480
H7QZ,11-02-21,2730
S6HV,11-02-21,9845
GOI8,11-02-21,1915
UB9Q,11-02-21,1715
DTOU,11-02-21,10000
O9NR,11-02-21,7400
Y7BM,11-02-21,6680
CC72,11-02-21,26730
LSTS,11-02-21,26940
NJQK,11-02-21,380
KKBV,11-02-21,570
7NEG,11-02-21,1185
OMAQ,11-02-21,4890
SWVB,11-02-21,3545
IOBP,11-02-21,4935
GX0N,11-02-21,2950
WHVY,11-02-21,8140
5NYD,11-02-21,1660
YHPU,11-02-21,3340
6BTG,11-02-21,2700
HGKW,11-02-21,1160
ME2K,11-02-21,1110
V6F3,11-02-21,400
HPN3,11-02-21,1180
WWSQ,11-02-21,1180
GL0E,11-02-21,2730
AKYY,11-02-21,1110
HVI8,11-02-21,815
9SAG,11-02-21,37200
SYZC,11-02-21,1585
YU1K,11-02-21,3300
MVBP,11-02-21,1660
UNNU,11-02-21,1660
ZVGL,11-02-21,3300
3DIG,11-02-21,4440
FNQ6,11-02-21,3300
NUWB,11-02-21,1610
EJVJ,11-02-21,23440
FH2Q,11-02-21,5920
K4JM,11-02-21,30750
3SZI,11-02-21,2050
TIYQ,11-02-21,36230
W8ZN,11-02-21,4750
SJDA,11-02-21,6800
PICW,11-02-21,4700
PD5V,11-02-21,2080
YVT9,11-02-21,4090
7YA2,11-02-21,15240
JHOF,11-02-21,2040
RJ6G,11-02-21,2050
IFLV,11-02-21,1500
IX6W,11-02-21,4700
PZFI,11-02-21,1110
K5CZ,11-02-21,1110
YY6D,11-02-21,1635
XRKE,11-02-21,3090
GKWX,11-02-21,3230
H4XI,11-02-21,4700
1FCK,11-02-21,4700
ZXEK,11-02-21,9400
JBJI,11-02-21,6600
YS7C,11-02-21,3300
F4QY,11-02-21,3300
NJLH,11-02-21,66000
QGKG,11-02-21,1160
SRSQ,11-02-21,3110
Z7ER,11-02-21,3625
NWBJ,11-02-21,2320
7HSJ,11-02-21,1160
T3ZH,11-02-21,3300
I06A,11-02-21,3870
0IXY,11-02-21,6450
X4IY,11-02-21,4700
Z7PR,11-02-21,1550
6UGQ,11-02-21,3100
D0ZT,26-04-21,3110
BHTF,26-04-21,14840
C3V0,26-04-21,8600
ZM9A,26-04-21,2990
IR2R,26-04-21,1470
LUMI,26-04-21,1470
QDDQ,26-04-21,6335
BT8E,26-04-21,7410
NJLA,26-04-21,3900
HIX4,26-04-21,4310
RM7Z,26-04-21,3600
UASD,26-04-21,2750
YLJS,26-04-21,1820
V3ST,26-04-21,1830
IN7P,26-04-21,3890
TZEZ,26-04-21,6240
YJAO,26-04-21,4000
XPVK,26-04-21,3010
UGTM,26-04-21,2000
3UXP,26-04-21,1540
2G8D,26-04-21,3340
YV6A,26-04-21,1210
YJD4,26-04-21,1820
KKBV,26-04-21,2660
Y3GN,26-04-21,8190
EYPZ,26-04-21,3130
AGD8,26-04-21,8990
C4TU,26-04-21,7740
ZARJ,26-04-21,1050
19JB,26-04-21,19080
KGV2,26-04-21,3170
ONUR,26-04-21,3440
N08H,26-04-21,1750
7EKK,26-04-21,1575
8AFP,26-04-21,1540
GXBD,26-04-21,6430
9QCR,26-04-21,4800
DF4F,26-04-21,900
EDUE,26-04-21,13650
4B4V,26-04-21,3640
XQHK,26-04-21,3780
HRJA,26-04-21,5330
B4YX,26-04-21,44320
8GYH,26-04-21,3140
F2PV,26-04-21,1600
KAEI,26-04-21,1620
F3RV,26-04-21,4540
QNUG,26-04-21,1060
OTER,26-04-21,2540
XNYB,26-04-21,3230
SHVX,26-04-21,3230
FZRH,26-04-21,3810
TJR8,26-04-21,2080
PCQQ,26-04-21,7970
BL4H,26-04-21,9350
OAJQ,26-04-21,520
DRRL,26-04-21,3110
QOXY,26-04-21,3300
VDDK,26-04-21,11920
OD2S,26-04-21,4000
EZSV,26-04-21,11700
VPTP,26-04-21,2020
NKBP,26-04-21,3540
NNUN,26-04-21,2830
C8TZ,26-04-21,1290
COBD,26-04-21,2460
VLCZ,26-04-21,1290
TG61,26-04-21,2100
QPJI,26-04-21,2100
R888,26-04-21,2100
Y128,26-04-21,10300
STBA,26-04-21,15400
QUWY,26-04-21,1540
JC6F,26-04-21,3600
ZAF3,26-04-21,1540
Z7PR,26-04-21,2680
LGSV,26-04-21,1820
OUL4,26-04-21,15530
ANQG,26-04-21,4250
T7U7,26-04-21,1520
QGKG,26-04-21,1190
GLWW,26-04-21,2000
AACD,26-04-21,2000
YAOW,26-04-21,2000
P4RC,26-04-21,4000
LOED,26-04-21,2000
HDH1,26-04-21,10000
YHSR,26-04-21,2000
IF5X,26-04-21,4090
ORSO,26-04-21,2000
L7CA,26-04-21,61200
VZU6,26-04-21,1560
VB4C,26-04-21,1560
W2JV,26-04-21,3100
AULV,26-04-21,1540
QX3U,26-04-21,1470
AAYG,26-04-21,3100
0XIW,26-04-21,4730
Y8ND,26-04-21,2730
SEYX,26-04-21,2730
QBX6,26-04-21,6920
6AVQ,26-04-21,9400
USCB,26-04-21,2330
EEE2,26-04-21,30000
DAVU,26-04-21,10000
R67L,26-04-21,2000
LSQR,26-04-21,4700
L8LS,26-04-21,9400
HFQB,26-04-21,17430
NNEE,26-04-21,2940
0NER,26-04-21,2020
25TK,26-04-21,1540
8EH1,26-04-21,1540
JZ5T,26-04-21,8320
UMZD,26-04-21,4700
RGTC,26-04-21,1170
AKRE,26-04-21,1170
QEN5,26-04-21,1190
XFV1,26-04-21,1290
BXUO,26-04-21,1540
HJ32,26-04-21,2090
CUTG,26-04-21,2090
NL9Q,26-04-21,2710
JUJV,26-04-21,1450
HGBY,26-04-21,1190
WAFP,26-04-21,1540
DB4A,26-04-21,5460
BFRP,26-04-21,3610
B7KR,26-04-21,7220
A0TM,26-04-21,1190
7HUD,05-03-21,1130
HW5H,05-03-21,3500
ZLRG,05-03-21,1770
5ZGU,05-03-21,695
ENZN,05-03-21,2090
RJ1T,05-03-21,3130
HAHT,05-03-21,6040
RJM9,05-03-21,280
OJTH,05-03-21,1510
SSBZ,05-03-21,6340
LW8M,05-03-21,1450
UX9G,05-03-21,2510
N3ZJ,05-03-21,3425
UNGJ,05-03-21,1290
TTNI,05-03-21,4820
FSTF,05-03-21,3590
CCII,05-03-21,1090
KCHO,05-03-21,8230
AQJN,05-03-21,11250
2OHY,05-03-21,6435
EC3L,05-03-21,780
GQSR,05-03-21,4590
GVHR,05-03-21,1760
7UI2,05-03-21,1640
WP1Q,05-03-21,13100
VTJC,05-03-21,1760
AOK9,05-03-21,13055
PYY5,05-03-21,1750
FUJ7,05-03-21,1130
Q05P,05-03-21,2610
AJGA,05-03-21,1170
MZCH,05-03-21,1820
9TBY,05-03-21,6655
DAVU,05-03-21,6120
RE5C,05-03-21,2040
TLUT,05-03-21,2040
FVET,05-03-21,4800
TQRL,05-03-21,1490
LWSL,05-03-21,2730
CWHR,05-03-21,3090
BHS2,05-03-21,6000
ICSH,05-03-21,9500
SJHZ,05-03-21,3110
WHVY,05-03-21,4000
2SM7,05-03-21,4000
OKRX,05-03-21,2620
V4KJ,05-03-21,1140
CF7I,05-03-21,1590
LH5J,05-03-21,13550
TFUV,05-03-21,1490
SPJX,05-03-21,2220
ZCKT,05-03-21,11200
9BRI,05-03-21,15870
NANC,05-03-21,4800
L8LS,05-03-21,9600
7EBQ,05-03-21,6840
6Q9Z,05-03-21,4800
Z9JY,05-03-21,1120
9LZN,05-03-21,1510
MSDD,05-03-21,2050
YV6A,05-03-21,3500
LWYX,05-03-21,4800
BIJP,05-03-21,1100
Q8CW,05-03-21,1120
KWG3,05-03-21,4080
MNN9,08-03-21,4550
QGGX,08-03-21,2700
3CJE,08-03-21,8190
OLCA,08-03-21,2110
X0VL,08-03-21,5910
SUSK,08-03-21,6325
BTIV,08-03-21,2930
YVZW,08-03-21,1300
2BSF,08-03-21,5460
IZLW,08-03-21,1140
K2DO,08-03-21,4420
GEVY,08-03-21,5610
4SMJ,08-03-21,8205
TUUN,08-03-21,1118
BBD0,08-03-21,1050
POIQ,08-03-21,1120
BCRS,08-03-21,3170
0CQ5,08-03-21,2620
8OZJ,08-03-21,1120
702S,08-03-21,15425
L02Y,08-03-21,38700
OPC8,08-03-21,3110
CKIL,08-03-21,525
KG96,08-03-21,4280
PJQW,08-03-21,3230
FIHU,08-03-21,2730
YAVT,08-03-21,6340
QLTF,08-03-21,3230
1IW3,08-03-21,3230
FUNK,08-03-21,1090
OFR8,08-03-21,3230
TVH2,08-03-21,3820
3OWQ,08-03-21,545
SQFC,08-03-21,5280
OTN9,08-03-21,545
B8AK,08-03-21,4035
Q8WC,08-03-21,1110
SHUS,08-03-21,1110
PEQD,08-03-21,6660
WBAR,08-03-21,1110
KLAV,08-03-21,3500
VYP2,08-03-21,6480
V58A,08-03-21,8560
VLCZ,08-03-21,5610
L8LS,08-03-21,12240
MBIJ,08-03-21,3810
QPVA,08-03-21,5460
H9Y0,08-03-21,7690
EL6B,08-03-21,4800
6UGQ,08-03-21,1490
YTVT,08-03-21,27610
H8ZD,08-03-21,2630
R4XZ,08-03-21,1490
8TLS,08-03-21,2990
GE7Y,08-03-21,8190
VN2I,08-03-21,2050
LHDB,08-03-21,2000
NNK1,08-03-21,2000
DQ3O,08-03-21,1590
YYRH,08-03-21,4770
EF8Z,08-03-21,3180
KPKX,08-03-21,2050
FA7J,08-03-21,6850
TISX,08-03-21,6290
UZFP,08-03-21,3360
170R,08-03-21,8980
S3JE,08-03-21,2090
XB4J,08-03-21,2090
RUWK,08-03-21,2090
UAIH,08-03-21,2620
OKRX,08-03-21,1510
X4VO,08-03-21,6390
RYQD,08-03-21,1120
R1EH,08-03-21,1120
JY15,08-03-21,1130
SHW3,08-03-21,1130
JKLI,08-03-21,2730
8ZCL,08-03-21,1290
XUTW,08-03-21,1290
O3QU,08-03-21,4800
Y1WD,08-03-21,4800
AOZ9,08-03-21,8600
QU8N,08-03-21,1610
VO96,08-03-21,1120
K9KA,08-03-21,1120
IHSI,08-03-21,2240
GWT2,08-03-21,1130
SRSQ,08-03-21,8750
1QWY,08-03-21,1110
GQ1S,08-03-21,1110
XEMS,08-03-21,2050
LXUF,08-03-21,2050
4RWJ,12-01-21,1190
R2OX,12-01-21,4440
XWY4,12-01-21,1400
TOUH,12-01-21,1255
5ZGU,12-01-21,410
ZEDW,12-01-21,4950
9WOU,12-01-21,545
T7O6,12-01-21,4950
QUA9,12-01-21,3625
WDFH,12-01-21,15280
TBHN,12-01-21,1210
9HPY,12-01-21,1060
CSNQ,12-01-21,1160
77TP,12-01-21,12740
BFCW,12-01-21,1830
KTPK,12-01-21,25125
LZOK,12-01-21,6740
XKJB,12-01-21,1530
FFZN,12-01-21,4185
ZEZT,12-01-21,3600
ZE24,12-01-21,1580
CW7V,12-01-21,3940
KT5V,12-01-21,9705
FGQW,12-01-21,5480
P1GK,12-01-21,2730
PELW,12-01-21,1740
NHLJ,12-01-21,1100
TIQF,12-01-21,570
FEKU,12-01-21,3500
ASQ4,12-01-21,2595
VR1Y,12-01-21,3750
IRYK,12-01-21,4330
MHIJ,12-01-21,3265
51PT,12-01-21,550
3KKL,12-01-21,545
SMV3,12-01-21,20480
PZFI,12-01-21,3300
P2B0,12-01-21,4460
81F1,12-01-21,3300
ILPT,12-01-21,7600
01KE,12-01-21,2650
FUKW,12-01-21,10500
KDUX,12-01-21,13740
ZQQQ,12-01-21,3300
VWNO,12-01-21,3300
CW0C,12-01-21,1190
EMDT,12-01-21,4600
VHC0,12-01-21,4440
XUMW,12-01-21,6590
ACNE,12-01-21,16240
T2LH,12-01-21,13320
2TOH,12-01-21,2150
6ZW0,12-01-21,2150
WL4N,12-01-21,21500
GOBO,12-01-21,5000
P0YB,12-01-21,4950
IKRO,12-01-21,1160
ZBUW,12-01-21,24400
3ZUT,12-01-21,9700
ESKU,12-01-21,87650
NLES,12-01-21,2120
LZFG,12-01-21,3280
LOGM,12-01-21,3300
ZAYS,12-01-21,21680
BWXI,12-01-21,3300
4NDV,12-01-21,6600
P84A,12-01-21,2730
LKDC,12-01-21,3300
HM0Q,12-01-21,6600
EGR6,12-01-21,6600
XAX9,12-01-21,8720
ZNRB,12-01-21,2120
U1WY,12-01-21,1160
PXUV,12-01-21,1190
DPAW,12-01-21,10880
L02Y,12-01-21,43000
JIL2,12-01-21,10750
JHJQ,12-01-21,6450
A1RT,12-01-21,2150
JAKR,12-01-21,5000
SNAU,12-01-21,4300
1JD1,12-01-21,4300
QR5K,12-01-21,43000
230R,22-03-21,520
KSFF,22-03-21,2130
Q4BE,22-03-21,5520
WHOQ,22-03-21,12670
TLPK,22-03-21,2820
EXLY,22-03-21,1120
OYX4,22-03-21,3620
OFR8,22-03-21,3270
P84A,22-03-21,1120
XIZB,22-03-21,2160
SBS6,22-03-21,2830
VOTR,22-03-21,10010
RE9B,22-03-21,8910
X4IY,22-03-21,4800
MTMI,22-03-21,4750
E4PP,22-03-21,6750
K5Z0,22-03-21,7430
3OWO,22-03-21,4750
U4XE,22-03-21,14250
K8LI,22-03-21,17480
VMLN,22-03-21,4750
85ME,22-03-21,4750
8CBQ,22-03-21,10070
8LL4,22-03-21,7980
9TBY,22-03-21,4750
CZ1W,22-03-21,4750
XSKB,22-03-21,8310
6ONO,22-03-21,7780
L2I4,22-03-21,4750
HM7U,22-03-21,1745
UYCV,22-03-21,4015
F03S,22-03-21,1750
64A0,22-03-21,2900
L7HP,22-03-21,1450
Y3IU,22-03-21,1450
NAYN,22-03-21,7970
QKDG,22-03-21,7710
L4KU,22-03-21,3100
PQV2,22-03-21,3100
BXP7,22-03-21,4680
BXUO,22-03-21,1540
PWCL,22-03-21,2650
SBP5,22-03-21,1540
NQ3Z,22-03-21,1540
XZLD,22-03-21,5360
YARN,22-03-21,1540
RNES,22-03-21,3080
UJYA,22-03-21,1540
DQ4M,22-03-21,2660
D0TE,22-03-21,1540
JAKA,22-03-21,2990
G0Q5,22-03-21,3540
CPZS,22-03-21,3080
A5TU,22-03-21,1540
AQCJ,22-03-21,2650
XKYU,22-03-21,65310
6.00E+51,22-03-21,7260
FRCO,22-03-21,1290
8K30,22-03-21,2410
HAIY,22-03-21,5280
DXF6,22-03-21,2570
ZRYK,22-03-21,1490
WFJT,22-03-21,1490
K8WE,22-03-21,13200
4BHO,22-03-21,1130
OFYI,22-03-21,2240
WF1H,22-03-21,2240
SLDE,22-03-21,1500
EPFR,22-03-21,1110
TUUN,22-03-21,1110
VTJC,22-03-21,1110
XQO7,22-03-21,1110
IB2C,22-03-21,1120
KKBV,22-03-21,1120
KHQR,22-03-21,1120
MTCC,22-03-21,1120
NZIW,22-03-21,2050
Q5DE,22-03-21,4100
OF5J,22-03-21,2050
TJPK,22-03-21,4100
UKKD,22-03-21,2050
HX7P,22-03-21,4100
3BGG,22-03-21,2050
YUYA,22-03-21,4100
PMRB,22-03-21,2050
A5S7,22-03-21,2050
4THU,22-03-21,2050
2MXB,22-03-21,4780
5GRE,22-03-21,550
TKNK,22-03-21,1625
JHSH,22-03-21,3230
W420,22-03-21,4000
UVA1,22-03-21,2000
MEPS,22-03-21,2000
PFHY,22-03-21,2000
9UMP,22-03-21,2000
ORSO,22-03-21,2000
PICW,22-03-21,2000
TDPY,22-03-21,2000
PMBN,22-03-21,2000
IP4Q,22-03-21,2000
TZSB,22-03-21,2000
LAXY,22-03-21,5460
LVDK,22-03-21,13650
ZN7M,22-03-21,2730
HVNK,22-03-21,2730
I05R,22-03-21,3230
IR2R,22-03-21,2090
7PRC,22-03-21,2090
RMYO,22-03-21,2090
RIQD,12-02-21,10500
L7TB,12-02-21,13010
51ZL,12-02-21,1080
4GJE,12-02-21,750
FX6K,12-02-21,1590
XXU8,12-02-21,1045
NWMW,12-02-21,1320
OKRP,12-02-21,2525
C6ZX,12-02-21,700
WXS2,12-02-21,3110
54KI,12-02-21,1085
RDND,12-02-21,4385
NDGA,12-02-21,1500
NMCE,12-02-21,1180
DVT4,12-02-21,855
NFGF,12-02-21,1020
U2L8,12-02-21,5280
NFKG,12-02-21,1610
RXE4,12-02-21,1070
QLQW,12-02-21,9210
SZH6,12-02-21,1540
FNXB,12-02-21,1685
BXDS,12-02-21,725
PAAU,12-02-21,10100
JMCS,12-02-21,8570
TMZ0,12-02-21,4170
I76R,12-02-21,1610
B7KR,12-02-21,1180
2CU7,12-02-21,36940
GAS3,12-02-21,5600
PYY5,12-02-21,3725
EMDT,12-02-21,4690
AFFM,12-02-21,4820
PZOQ,12-02-21,4830
MLUF,12-02-21,9970
CHXX,12-02-21,825
PQ5R,12-02-21,4270
Q5JD,12-02-21,1050
2CLE,12-02-21,3300
BCO9,12-02-21,3300
ID8C,12-02-21,6600
LAXY,12-02-21,9900
9BML,12-02-21,25900
G1LJ,12-02-21,5400
VES2,12-02-21,5005
JKAE,12-02-21,3300
IX6W,12-02-21,3300
516P,12-02-21,3300
AULM,12-02-21,3300
K0O5,12-02-21,3300
OSQI,12-02-21,3920
8URZ,12-02-21,3480
RMDH,12-02-21,43680
NIIH,12-02-21,1160
OVHJ,12-02-21,2060
RXIC,12-02-21,15810
KUBV,12-02-21,4700
25GU,12-02-21,3250
YUYA,12-02-21,7950
3MV7,12-02-21,2040
DTBB,12-02-21,2040
B6XY,12-02-21,2040
O2CK,12-02-21,2040
YXNT,12-02-21,2050
YPUA,12-02-21,4100
VYQS,12-02-21,1090
C0BP,12-02-21,6460
SJQB,12-02-21,2700
A4HA,12-02-21,2100
32MM,12-02-21,7935
ILCG,12-02-21,5870
XSGC,12-02-21,1180
22TB,12-02-21,1160
ZNZH,12-02-21,1110
7U2I,12-02-21,13650
UHOW,12-02-21,2730
NIFN,12-02-21,1090
ML7I,12-02-21,2250
G581,12-02-21,4700
GKWX,12-02-21,4700
1IKT,12-02-21,2050
SABP,12-02-21,1160
UX9G,12-02-21,1160
GXND,12-02-21,1540
F03S,12-02-21,2730
OF5J,30-01-21,2100
7QAV,30-01-21,1140
PJQW,30-01-21,2730
JRTP,30-01-21,1210
VCOO,30-01-21,2730
LASE,30-01-21,2100
E1JE,30-01-21,8500
KCHO,30-01-21,3350
XNYB,30-01-21,2130
NFQS,30-01-21,2130
GOPS,30-01-21,1350
QI5J,30-01-21,3350
UHTN,30-01-21,2100
I05R,30-01-21,1290
05XE,30-01-21,1610
4IBX,30-01-21,10650
ONUR,30-01-21,3350
J47T,30-01-21,2730
WDFH,30-01-21,11890
HEEB,30-01-21,8260
DM9I,30-01-21,8250
CFFO,30-01-21,5055
K09T,30-01-21,11435
5QRZ,30-01-21,1020
1TJA,30-01-21,16870
XAV3,03-02-21,480
RAYD,03-02-21,1685
MBIJ,03-02-21,6235
6IS4,03-02-21,4350
DKSP,03-02-21,820
1IHO,03-02-21,2300
ZLHA,03-02-21,1190
VFWF,03-02-21,3590
CFFO,03-02-21,9255
EFBN,03-02-21,3380
EZOZ,03-02-21,5460
FV8U,03-02-21,3250
HLYY,03-02-21,1015
UNHZ,03-02-21,13650
AWBB,03-02-21,785
WYLK,03-02-21,240
WLPS,03-02-21,3230
BY4U,03-02-21,550
6XAS,03-02-21,3280
IINM,03-02-21,1550
VES2,03-02-21,1190
N84F,03-02-21,5160
CBJX,03-02-21,6700
JMQP,03-02-21,3350
LASE,03-02-21,6980
NBMV,03-02-21,4900
JYPD,03-02-21,4900
Y1UC,03-02-21,12540
EU4Z,03-02-21,2080
MNSW,03-02-21,2080
STGW,03-02-21,4180
XZHX,03-02-21,6240
3DVP,03-02-21,2080
N1YK,03-02-21,2100
O79L,03-02-21,31500
ZPKN,03-02-21,4830
VJEK,03-02-21,2100
N6QI,03-02-21,1550
5FZO,03-02-21,13170
ZKKQ,03-02-21,2310
9U2I,03-02-21,2125
L3SJ,03-02-21,5450
PVWK,03-02-21,5450
NKGF,03-02-21,2100
RZAF,03-02-21,6020
IGAA,03-02-21,4830
9RWU,03-02-21,2350
5ZGB,03-02-21,1140
JI4T,03-02-21,8320
U26E,03-02-21,1180
MSDR,03-02-21,1540
1FPM,03-02-21,2320
GOEB,03-02-21,16380
6UGQ,03-02-21,2800
MCZ8,03-02-21,1190
ICXE,03-02-21,3350
AAYG,03-02-21,1610
EF8Z,03-02-21,2730
UQ0G,25-01-21,6480
5ZGU,25-01-21,530
HVKN,25-01-21,3885
8QRG,25-01-21,4340
95VF,25-01-21,6050
MBIJ,25-01-21,8800
CSJA,25-01-21,2460
BZJN,25-01-21,3410
SUSK,25-01-21,4750
0N3Z,25-01-21,2970
FSJK,25-01-21,545
7DWC,25-01-21,19580
HPN3,25-01-21,3175
WORP,25-01-21,4825
BY4U,25-01-21,300
TDM5,25-01-21,1470
C1S4,25-01-21,80
25TK,25-01-21,10108
XIR0,25-01-21,7670
RSWO,25-01-21,3110
YQF1,25-01-21,6220
D22X,25-01-21,2080
7SXQ,25-01-21,3220
D4NU,25-01-21,2740
EMG2,25-01-21,1540
BGQK,25-01-21,46400
UH7P,25-01-21,2120
TMTK,25-01-21,9160
YLQU,25-01-21,17760
HNXP,25-01-21,3260
OIXZ,25-01-21,7040
637K,25-01-21,2120
I8ZB,25-01-21,12540
8QVJ,25-01-21,2120
1MUC,25-01-21,2730
XQKQ,25-01-21,61050
XZHX,25-01-21,2730
I05R,25-01-21,27510
ISRP,25-01-21,4580
JLWP,25-01-21,13760
RKEX,25-01-21,1160
RVMB,25-01-21,1160
GE7Y,25-01-21,17200
LOHX,25-01-21,14920
7IDO,25-01-21,8300
JQUZ,25-01-21,8300
CMXH,25-01-21,4920
FMBI,25-01-21,4920
K8WE,25-01-21,7620
NHW7,25-01-21,6110
2PZC,25-01-21,5500
VKV3,25-01-21,1550
PV6Z,25-01-21,4930
OUL4,25-01-21,26370
SLU3,25-01-21,1190
1FVR,25-01-21,1190
ZBR6,25-01-21,1700
GM9P,25-01-21,1700
U5WU,25-01-21,3925
DNIM,25-01-21,3905
FNMA,25-01-21,3380
LXYV,25-01-21,3380
G9NE,25-01-21,3380
FSWJ,25-01-21,3380
JZDB,25-01-21,3380
NZ9K,25-01-21,12830
XLUT,25-01-21,3380
19UR,25-01-21,3380
UXE7,25-01-21,3380
NNY3,25-01-21,3380
28GD,25-01-21,2280
OU1E,25-01-21,2280
BBEK,25-01-21,2280
RLCE,25-01-21,3630
DLMN,25-01-21,1140
KNMJ,25-01-21,1140
ZZMT,25-01-21,2280
O79L,25-01-21,34200
GYAE,25-01-21,2280
SHBM,25-01-21,1140
Z4VU,25-01-21,12480
XCAH,25-01-21,2080
TLPK,25-01-21,2080
XAGP,25-01-21,2080
PKC2,03-04-21,1290
P20F,03-04-21,2580
R9KG,03-04-21,3550
OQBW,03-04-21,3915
CQFF,03-04-21,7200
V2HW,03-04-21,4190
WK4G,03-04-21,2320
U0GR,03-04-21,3064
UPQL,03-04-21,5520
PALC,03-04-21,14770
N5D6,03-04-21,5800
19JB,03-04-21,9060
WHVY,03-04-21,3100
AJLP,03-04-21,540
RSCO,03-04-21,5740
FNPW,03-04-21,2770
KWWU,03-04-21,2340
UOQT,03-04-21,1620
KJIT,03-04-21,540
1YUP,03-04-21,6460
UXOA,03-04-21,540
S3DN,03-04-21,3080
T2TA,03-04-21,1080
HBLJ,03-04-21,1080
43FI,03-04-21,4770
9ELW,03-04-21,3230
7TER,03-04-21,1990
Z9JY,03-04-21,2060
YLQU,03-04-21,13930
EWWE,03-04-21,2520
LPQP,03-04-21,4070
1PQI,03-04-21,520
A3OP,03-04-21,2130
JMCW,03-04-21,4260
IMSN,03-04-21,2130
EMG2,03-04-21,2130
0OGH,03-04-21,2130
7RQS,03-04-21,2130
IFF3,03-04-21,10650
YQGM,03-04-21,2955
XIYI,03-04-21,5090
GMMY,03-04-21,1795
HXED,03-04-21,3590
BIWE,03-04-21,3360
LJKE,03-04-21,2480
ZVNV,03-04-21,1290
JEHA,03-04-21,1290
DUJE,03-04-21,7750
CCCM,03-04-21,1190
J5LU,03-04-21,1120
RVOM,03-04-21,1785
MNQK,03-04-21,4730
TI78,03-04-21,141400
MDG2,03-04-21,4750
WYIV,03-04-21,1540
SDDZ,03-04-21,6560
8MMX,03-04-21,4820
YZE9,03-04-21,4820
VS5B,03-04-21,2730
Q05P,03-04-21,2730
XAX9,03-04-21,3500
CSKC,03-04-21,3500
1BOJ,03-04-21,9730
RFGD,03-04-21,2000
8QRG,03-04-21,8000
YS5U,03-04-21,5550
2XYS,03-04-21,3100
O5AK,03-04-21,1540
1ZBS,03-04-21,1290
6DHI,03-04-21,1170
NKN0,03-04-21,2090
9CBL,03-04-21,2090
XD3Z,03-04-21,4180
5NXH,03-04-21,2090
VDHM,03-04-21,2090
BBUZ,03-04-21,1540
UUFJ,03-04-21,1540
CVMR,03-04-21,2730
LMCO,03-04-21,6270
UXVC,03-04-21,1950
ZLOQ,03-04-21,2340
YESO,03-04-21,1140
SSBZ,03-04-21,2020
ESNC,03-04-21,1170
KV1Z,03-04-21,1170
XFLN,03-04-21,4730
DTZS,03-04-21,4730
MTCC,03-04-21,4730
M9ZU,03-04-21,1450
CVAT,03-04-21,1540
WPW0,03-04-21,1540
FYAN,03-04-21,20200
JPRR,03-04-21,2020
B088,03-04-21,1560
GIOA,03-04-21,1560
YQGQ,03-04-21,2730
7C32,03-04-21,3550
QENM,03-04-21,1520
780M,03-04-21,1520
54KI,23-02-21,8300
DTES,23-02-21,1630
NUTW,23-02-21,785
US3K,23-02-21,1570
6IS4,23-02-21,3730
OMCK,23-02-21,1905
POVD,23-02-21,3190
ZEAO,23-02-21,400
PAL4,23-02-21,1520
WK28,23-02-21,600
LZH7,23-02-21,6800
XWAY,23-02-21,1510
PRK5,23-02-21,8170
K09T,23-02-21,15160
LSTS,23-02-21,10920
RORV,23-02-21,2170
21GS,23-02-21,1610
CWOI,23-02-21,3580
YVZV,23-02-21,2410
ZAA5,23-02-21,6390
BGEZ,23-02-21,3265
MDG2,23-02-21,2480
DTND,23-02-21,3350
TT0Q,23-02-21,2165
RKEX,23-02-21,2340
SHBM,23-02-21,2980
0XJG,23-02-21,3710
D7BU,23-02-21,920
UAIH,23-02-21,4260
616J,23-02-21,1195
RWCT,23-02-21,550
YUT9,23-02-21,1050
2MRN,23-02-21,1070
FE4F,23-02-21,4610
KTPK,23-02-21,35000
GIMX,23-02-21,3500
UZ61,23-02-21,4610
7UYI,23-02-21,3500
FX6K,23-02-21,3500
QRAK,23-02-21,3040
TZSB,23-02-21,2640
KZKO,23-02-21,5070
CEWL,23-02-21,1520
6EDY,23-02-21,16100
URT5,23-02-21,1120
BRFX,23-02-21,1760
C6PB,23-02-21,1520
N07U,23-02-21,1520
ZB3S,23-02-21,3300
Q7OH,23-02-21,2040
YS11,23-02-21,2000
KMMB,23-02-21,2000
IP4Q,23-02-21,2000
UTT0,23-02-21,2000
UPAE,23-02-21,1590
6DEB,23-02-21,1590
QFQF,23-02-21,2760
NIIH,23-02-21,2160
ENMP,23-02-21,2160
HR4I,23-02-21,4800
TQDM,23-02-21,1500
O05O,23-02-21,6230
N84F,23-02-21,3500
MXSW,23-02-21,6700
6UYF,23-02-21,2090
KXZN,23-02-21,3200
KQUC,23-02-21,2090
JMQP,23-02-21,4310
AIIA,23-02-21,1590
OHSY,23-02-21,2135
56SK,23-02-21,1100
XL5C,23-02-21,3200
JPOX,23-02-21,2135
3FMB,23-02-21,1590
RSSQ,23-02-21,7950
BXP7,23-02-21,3220
DKFH,23-02-21,1610
